t_now,cool_beta,cool_delta,beta_plus_delta,Pb,bubble_dMdt,Lmech_total,Lmech_W,Lmech_SN,bubble_Lgain,bubble_Lloss,cooling_ratio,v_struct_min,v_struct_nneg,R2,v2,Eb,bubble_Tavg,c_sound,betadelta_converged
0.48909745439908525,0.7662719355566802,-0.16014902873905454,0.6061,214.0412077712875,5.327985387789956,720481.5855843497,720481.5855843497,-1.6847129327794435e-13,720481.5855843497,458499.8652035861,0.36362,-1.0148394886447537e-06,1,3.6502821107613634,4.123721413701448,65334.213430639786,1567097.856437934,192.41861186061516,True
0.5288138661352993,1.106156051479776,-0.06308793436200405,1.0431,201.5940431663864,3.3630346228583736,724431.2377899933,724431.2377899933,2.782130026146307e-13,724431.2377899933,496592.33571648755,0.31451,0.00020608251234889086,0,3.8116736245864398,4.0719560793184675,70065.16796443769,1535541.6053701087,190.47141713804774,True
0.5788138661352994,1.2208991053891225,-0.2955990876929661,0.9253,180.57354124965715,5.128151125761704,729419.8134340465,729419.8134340465,7.435755147349098e-13,729419.8134340465,469071.0164715039,0.35693,0.0003412220334145124,0,4.02622795147674,4.530940073342761,73963.48498802895,1526601.3711339983,189.9161261195666,True
0.6288138661352994,1.6365604173136528,-0.30707295902090254,1.3295,161.59727305307797,4.439432950257952,734592.8693484624,734592.8693484624,-1.0383057702366682e-12,734592.8693484624,477334.08745189966,0.35021,0.000145016172916767,0,4.2644503206437285,5.007933891111144,78647.58597516658,1492809.6062154786,187.80243958207762,True
0.6788138661352995,1.7882625110442352,-0.3658200033664857,1.4224,141.3296709218726,5.18975088117388,739804.0194738689,739804.0194738689,-2.7750621736722706e-12,739804.0194738689,457420.49341441796,0.3817,0.0008340092415247731,0,4.526657527928405,5.490712255404406,82263.5732819293,1464216.5185738567,185.99517152828213,True
0.7288138661352995,1.9913436693134363,-0.3716523197309565,1.6197,123.48967654285484,5.419399663977614,744463.6308946066,744463.6308946066,3.875010078332061e-12,744463.6308946066,444551.152694492,0.40286,0.0011375849667639845,0,4.812900841902454,5.969472999201087,86392.02295424166,1432860.4985147151,183.9928616312,True
0.7788138661352996,2.16074539567982,-0.35693042732986996,1.8038,107.45710043370416,5.661280215749615,748627.3375107365,748627.3375107364,1.0356673179954154e-11,748627.3375107365,429675.1500765029,0.42605,-0.00019455217121734086,1,5.122997810837988,6.444879845772838,90658.62239458067,1403580.555440655,182.10324739213408,True
0.8288138661352996,2.2942345955632573,-0.32884950888280085,1.9654,93.36659556917198,5.956150999126262,753270.9580826003,753270.9580826001,-1.4461734543091685e-11,753270.9580826003,413347.1594763539,0.45126,0.0014862440737354143,0,5.4567489427818785,6.915561881427544,95185.9071127093,1377401.7583527374,180.39701019619943,True
0.8788138661352997,2.3989998556823147,-0.317236567875868,2.0818,81.18620877758035,6.4198060475598675,758602.81892976,758602.81892976,-3.8651630546144346e-11,758602.81892976,396166.62333467026,0.47777,0.0011057933966994674,0,5.81390780563188,7.381044400910334,100102.1047555921,1354562.055284233,178.89511095565834,True
0.9288138661352997,2.5035188464671694,-0.3398292108753728,2.1637,70.7530156456298,7.016903149901956,763687.9471558426,763687.9471558424,5.397192809403502e-11,763687.9471558426,379962.50401195,0.50246,0.0010874065610042027,0,6.19422217844147,7.841599187811306,105497.20854431034,1333407.2329481742,177.49266990664788,True
0.9788138661352997,2.618845877811975,-0.39188923681523263,2.227,61.78453732712644,7.683746830490715,768100.782272174,768100.7822721739,1.4424984900462337e-10,768100.782272174,365589.1375522546,0.52403,0.000412510737970159,0,6.59746311643762,8.297905237531653,111308.19960975024,1311988.9430835822,176.06138196994692,True
1.0288138661352997,2.7342673428715627,-0.47337139039292186,2.2609,54.02208054345061,8.485484791277974,772237.913968474,772237.9139684744,-2.0142597783304695e-10,772237.913968474,352524.7252301519,0.5435,0.00194892919138681,0,7.023427269885869,8.750309100714178,117412.68084441542,1289204.4310643892,174.52591104057439,True
1.0788138661352997,2.8454154163147924,-0.5503710283078959,2.295,47.289490995479774,9.27896781498933,776576.569355996,776576.5693559966,-5.383477654723474e-10,776576.569355996,340869.9914762094,0.56106,0.0010613157827540087,0,7.471915969061338,9.19864749358431,123747.1549996361,1264332.4365435257,172.8341901250992,True
1.1288138661352998,2.9537884934066914,-0.5542099228415817,2.3996,41.44728213440265,9.672485551817132,781607.7270170471,781607.7270170465,7.517319832381625e-10,781607.7270170471,331333.4730301221,0.57609,0.0009919797826110626,0,7.942717799493145,9.642575220230421,130273.25754244113,1238391.3930660272,171.05193106582382,True
1.1788138661352998,2.9537884934066914,-0.5542099228415817,2.3996,36.372257007814156,10.570533197325272,787174.3024834573,787174.3024834554,2.0091412128847715e-09,787174.3024834573,318570.50008848525,0.5953,0.0009004742873261193,0,8.435602281219074,10.081677796868654,136945.07377161217,1218830.2576497665,169.6956198457685,True
